FEATURES_TXT_BEGIN_0 0 100 14 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 LexicalReordering0_4 LexicalReordering0_5 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-2.89952 0 0 -2.74604 0 0 0 -80.8151 -18 18 -4.92917 -5.47162 -4.35885 -4.68096 
-2.9902 0 0 -2.83672 0 0 0 -78.5413 -18 18 -7.80354 -8.43836 -5.74515 -6.06725 
-2.91242 0 0 -2.78506 0 0 0 -80.4605 -18 18 -5.46457 -6.16095 -7.02389 -7.34965 
-2.99291 0 0 -2.65295 0 0 0 -82.6949 -18 17 -5.22627 -6.50816 -4.10151 -4.95289 
-3.0031 0 0 -2.87574 0 0 0 -78.1866 -18 18 -8.33894 -9.12769 -8.41018 -8.73594 
-3.16871 0 0 -3.0738 0 0 0 -82.8013 -19 18 -8.29971 -5.47162 -9.09943 -5.51387 
-3.08359 0 0 -2.74363 0 0 0 -80.4211 -18 17 -8.10064 -9.4749 -5.48781 -6.33919 
-2.97063 0 0 -2.7877 0 0 0 -82.0524 -18 18 -5.75348 -6.25192 -7.07795 -7.34965 
-3.00581 0 0 -2.69197 0 0 0 -82.3403 -18 17 -5.76167 -7.19749 -6.76655 -7.62158 
-3.25938 0 0 -3.16447 0 0 0 -80.5275 -19 18 -11.1741 -8.43836 -10.4857 -6.90016 
-3.28519 0 0 -3.1317 0 0 0 -84.4807 -18 18 -4.47718 -5.01963 -6.30476 -6.62687 
-3.06131 0 0 -2.87837 0 0 0 -79.7786 -18 18 -8.62785 -9.21866 -8.46425 -8.73594 
-3.18161 0 0 -3.11282 0 0 0 -82.4467 -19 18 -8.83511 -6.16095 -11.7645 -8.18256 
-2.83278 0 0 -2.67929 0 0 0 -88.2807 -18 18 -4.85771 -5.40016 -3.18878 -3.51089 
-3.09649 0 0 -2.78265 0 0 0 -80.0664 -18 17 -8.63604 -10.1642 -8.15284 -9.00787 
-3.02947 0 0 -2.90211 0 0 0 -82.6588 -18 18 -6.49209 -7.1313 -8.35889 -8.50233 
-3.37586 0 0 -3.22238 0 0 0 -82.2068 -18 18 -7.35156 -7.98638 -7.69106 -8.01316 
-3.2621 0 0 -2.98071 0 0 0 -84.6811 -19 17 -8.59681 -6.50816 -8.84209 -5.7858 
-3.06402 0 0 -2.6946 0 0 0 -83.9322 -18 17 -6.05057 -7.28846 -6.82061 -7.62158 
-2.90273 0 0 -2.74925 0 0 0 -87.5637 -18 18 -5.26386 -5.98244 -4.44224 -4.76434 
-3.27228 0 0 -3.2035 0 0 0 -80.1729 -19 18 -11.7095 -9.12769 -13.1508 -9.56885 
-2.92346 0 0 -2.76997 0 0 0 -85.838 -18 18 -7.73208 -8.3669 -4.57508 -4.89718 
-3.29809 0 0 -3.17072 0 0 0 -84.126 -18 18 -5.01258 -5.70896 -8.9698 -9.29556 
-3.12015 0 0 -2.99278 0 0 0 -80.385 -18 18 -9.36646 -10.098 -9.74518 -9.88862 
-3.37324 0 0 -3.24588 0 0 0 -80.1789 -18 18 -9.37128 -9.91101 -9.96833 -10.2941 
-3.35277 0 0 -3.07138 0 0 0 -82.4073 -19 17 -11.4712 -9.4749 -10.2284 -7.1721 
-3.23981 0 0 -3.11545 0 0 0 -84.0387 -19 18 -9.12402 -6.25192 -11.8185 -8.18256 
-3.37858 0 0 -3.03861 0 0 0 -86.3605 -18 17 -4.77428 -6.05617 -6.04742 -6.8988 
-3.15469 0 0 -2.78528 0 0 0 -81.6584 -18 17 -8.92495 -10.2552 -8.20691 -9.00787 
-2.99341 0 0 -2.83992 0 0 0 -85.2899 -18 18 -8.13824 -8.94919 -5.82853 -6.15063 
-3.39987 0 0 -3.2477 0 0 0 -85.9019 -19 18 -7.56432 -5.47162 -11 -7.41099 
-3.38215 0 0 -2.74604 0 0 0 -86.0851 -19 18 -6.5356 -5.47162 -11.551 -8.5096 
-3.37324 0 0 -3.24588 0 0 0 -80.7014 -18 18 -9.48782 -10.0498 -9.96833 -10.2941 
-2.84568 0 0 -2.71832 0 0 0 -87.9261 -18 18 -5.39311 -6.08949 -5.85382 -6.17957 
-3.38876 0 0 -3.2614 0 0 0 -81.8522 -18 18 -7.88696 -8.67571 -10.3561 -10.6819 
-3.275 0 0 -3.01973 0 0 0 -84.3265 -19 17 -9.13221 -7.19749 -11.5071 -8.45449 
-2.92617 0 0 -2.5862 0 0 0 -90.1605 -18 17 -5.15481 -6.4367 -2.93144 -3.78282 
-2.89952 0 0 -2.74604 0 0 0 -89.1683 -18 18 -6.02778 -6.57023 -4.35885 -4.68096 
-3.55437 0 0 -3.45946 0 0 0 -86.4669 -19 18 -7.84772 -5.01963 -11.0453 -7.45978 
-3.12286 0 0 -2.80902 0 0 0 -84.5386 -18 17 -6.78918 -8.16784 -8.10154 -8.77426 
-3.37324 0 0 -3.24588 0 0 0 -87.7374 -19 18 -4.88265 -5.47162 -9.96833 -8.5096 
-3.46392 0 0 -3.33655 0 0 0 -77.9051 -18 18 -12.2457 -12.8778 -11.3546 -11.6804 
-3.33049 0 0 -3.20613 0 0 0 -81.7648 -19 18 -11.9984 -9.21866 -13.2048 -9.56885 
-3.46925 0 0 -3.12929 0 0 0 -84.0866 -18 17 -7.64865 -9.02291 -7.43372 -8.2851 
-3.35629 0 0 -3.17336 0 0 0 -85.718 -18 18 -5.30149 -5.79994 -9.02386 -9.29556 
-2.91563 0 0 -2.78827 0 0 0 -87.209 -18 18 -5.79926 -6.67177 -7.10727 -7.43303 
-3.1666 0 0 -3.07128 0 0 0 -84.8958 -18 18 -7.44485 -8.00304 -8.14304 -8.46515 
-3.00011 0 0 -2.84663 0 0 0 -89.4442 -18 18 -5.15231 -5.87708 -5.16978 -5.49189 
-3.34306 0 0 -3.24815 0 0 0 -84.6554 -18 18 -6.65748 -6.79037 -9.79258 -9.42153 
-2.93636 0 0 -2.80899 0 0 0 -85.4834 -18 18 -8.26748 -9.05623 -7.24011 -7.56587 
-2.99291 0 0 -2.65295 0 0 0 -88.8398 -18 17 -6.32488 -7.60677 -4.10151 -4.95289 
-3.47282 0 0 -2.83672 0 0 0 -83.8112 -19 18 -9.40997 -8.43836 -12.9373 -9.8959 
-3.46392 0 0 -3.33655 0 0 0 -78.4276 -18 18 -12.3622 -13.0166 -11.3546 -11.6804 
-2.99612 0 0 -2.65616 0 0 0 -89.4435 -18 17 -5.56096 -7.01898 -4.18489 -5.03627 
-3.10196 0 0 -3.00705 0 0 0 -90.267 -19 18 -8.22825 -5.40016 -7.92936 -4.3438 
-3.36567 0 0 -3.11041 0 0 0 -82.0527 -19 17 -12.0066 -10.1642 -12.8934 -9.84079 
-3.01684 0 0 -2.67688 0 0 0 -87.7178 -18 17 -8.02918 -9.40344 -4.31774 -5.16911 
-3.29865 0 0 -3.22986 0 0 0 -84.6451 -19 18 -9.86263 -7.1313 -13.0995 -9.33524 
-3.39148 0 0 -3.07763 0 0 0 -86.0058 -18 17 -5.30968 -6.7455 -8.71245 -9.56749 
-2.90388 0 0 -2.72095 0 0 0 -89.518 -18 18 -5.68202 -6.18046 -5.90788 -6.17957 
-2.9902 0 0 -2.83672 0 0 0 -86.8944 -18 18 -8.90215 -9.53697 -5.74515 -6.06725 
-3.64505 0 0 -3.55014 0 0 0 -84.1931 -19 18 -10.7221 -7.98638 -12.4316 -8.84607 
-3.21353 0 0 -2.89969 0 0 0 -82.2648 -18 17 -9.66356 -11.1346 -9.48784 -10.1606 
-3.46392 0 0 -3.33655 0 0 0 -85.4636 -19 18 -7.75702 -8.43836 -11.3546 -9.89589 
-3.44697 0 0 -3.26404 0 0 0 -83.4441 -18 18 -8.17586 -8.76668 -10.4102 -10.6819 
-3.00631 0 0 -2.87894 0 0 0 -84.9352 -18 18 -8.67364 -9.63852 -8.49357 -8.81932 
-3.25728 0 0 -3.16195 0 0 0 -82.622 -18 18 -10.3192 -10.9698 -9.52934 -9.85144 
-3.41277 0 0 -3.28672 0 0 0 -85.5472 -19 18 -8.09972 -6.16095 -13.6651 -10.0797 
-3.46663 0 0 -3.15279 0 0 0 -82.0587 -18 17 -9.66838 -10.9475 -9.71098 -10.566 
-3.3332 0 0 -3.02236 0 0 0 -85.9185 -19 17 -9.42111 -7.28846 -11.5612 -8.45449 
-3.11635 0 0 -2.96287 0 0 0 -89.6237 -18 18 -4.99371 -5.53616 -6.59245 -6.91455 
-3.39505 0 0 -2.78506 0 0 0 -85.7305 -19 18 -7.071 -6.16095 -14.2161 -11.1783 
-3.43374 0 0 -3.33883 0 0 0 -82.3815 -18 18 -9.53185 -9.75712 -11.1789 -10.8078 
-3.67743 0 0 -3.07128 0 0 0 -87.172 -18 18 -5.94077 -6.79907 -8.14304 -8.46515 
-3.37586 0 0 -3.22238 0 0 0 -88.2231 -18 18 -5.39917 -5.94162 -7.69106 -8.01317 
-3.17191 0 0 -3.077 0 0 0 -89.5499 -19 18 -8.63441 -5.98244 -9.18281 -5.59725 
-3.49055 0 0 -3.33838 0 0 0 -84.9411 -19 18 -10.4387 -8.43836 -12.3863 -8.79728 
-3.09079 0 0 -2.93731 0 0 0 -87.336 -18 18 -8.02668 -8.84383 -6.55608 -6.87818 
-3.08359 0 0 -2.74363 0 0 0 -86.5659 -18 17 -9.19925 -10.5735 -5.48781 -6.33919 
-3.34306 0 0 -3.24815 0 0 0 -89.7976 -19 18 -4.86572 -5.47162 -9.79258 -8.5096 
-3.0868 0 0 -2.74683 0 0 0 -87.1697 -18 17 -8.43533 -9.98573 -5.57119 -6.42257 
-2.97383 0 0 -2.7909 0 0 0 -88.801 -18 18 -6.08817 -6.76275 -7.16134 -7.43303 
-3.49326 0 0 -3.15461 0 0 0 -87.7817 -19 17 -7.86141 -6.50816 -10.7427 -7.68292 
-3.19264 0 0 -3.09773 0 0 0 -87.8243 -19 18 -11.1026 -8.3669 -9.31565 -5.73009 
-3.46663 0 0 -3.15279 0 0 0 -82.5812 -18 17 -9.78492 -11.0864 -9.71098 -10.566 
-2.93907 0 0 -2.62522 0 0 0 -89.8059 -18 17 -5.69021 -7.12603 -5.59647 -6.45151 
-2.91242 0 0 -2.78506 0 0 0 -88.8136 -18 18 -6.56318 -7.25956 -7.02389 -7.34965 
-3.56727 0 0 -3.49848 0 0 0 -86.1122 -19 18 -8.38313 -5.70896 -13.7104 -10.1285 
-2.99456 0 0 -2.81163 0 0 0 -87.0754 -18 18 -8.55639 -9.14721 -7.29418 -7.56587 
-3.37188 0 0 -3.2184 0 0 0 -84.4502 -18 18 -10.977 -11.5039 -7.57773 -7.89983 
-3.38933 0 0 -3.32054 0 0 0 -82.3712 -19 18 -12.737 -10.098 -14.4858 -10.7215 
-3.21844 0 0 -3.06496 0 0 0 -91.9463 -18 18 -4.40573 -4.94817 -5.13469 -5.4568 
-3.48215 0 0 -3.16831 0 0 0 -83.732 -18 17 -8.18405 -9.71225 -10.0988 -10.9538 
-3.41513 0 0 -3.28777 0 0 0 -86.3244 -18 18 -6.0401 -6.67932 -10.3048 -10.4482 
-2.54381 0 -8.43821 -1.47308 0 -5.4161 -8 -80.4463 -18 18 -4.92917 -5.47162 -4.35885 -4.68096 
-3.1795 0 0 -3.1103 0 0 0 -84.5412 -18 18 -7.98025 -8.69237 -10.8081 -11.1338 
-3.64242 0 0 -3.57363 0 0 0 -82.1651 -19 18 -12.7418 -9.91101 -14.7089 -11.127 
-3.01301 0 0 -2.88565 0 0 0 -89.0896 -18 18 -5.68771 -6.56641 -7.83482 -8.16058 
-3.35596 0 0 -3.28717 0 0 0 -84.3008 -18 18 -7.19288 -7.47971 -12.4576 -12.0902 
-3.64776 0 0 -3.36637 0 0 0 -88.3467 -19 17 -8.14482 -6.05617 -10.788 -7.73171 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 1 100 14 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 LexicalReordering0_4 LexicalReordering0_5 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-1.47413 0 0 -1.44707 0 0 0 -45.4075 -9 9 -7.04401 -7.53476 -1.13959 -1.18216 
-1.94147 0 0 -1.91441 0 0 0 -44.744 -9 9 -7.04401 -7.49031 -4.23063 -4.27321 
-1.48622 0 0 -1.45916 0 0 0 -48.638 -9 9 -7.54301 -8.1536 -1.39742 -1.43999 
-1.74331 0 0 -1.77483 0 0 0 -48.1823 -10 9 -10.4146 -7.53476 -5.88016 -2.01507 
-2.21065 0 0 -2.24217 0 0 0 -47.5187 -10 9 -10.4146 -7.49031 -8.97121 -5.10612 
-1.73364 0 0 -1.70658 0 0 0 -49.8318 -9 9 -8.87087 -9.39798 -2.2382 -2.28078 
-1.94147 0 0 -1.91441 0 0 0 -47.5891 -9 9 -9.44191 -9.8882 -4.23063 -4.27321 
-1.95638 0 0 -1.86961 0 0 0 -49.8545 -9 9 -6.65835 -7.4776 -4.66595 -4.70853 
-1.95638 0 0 -1.86961 0 0 0 -47.2459 -9 9 -10.2827 -10.6965 -4.66595 -4.70853 
-1.94147 0 0 -1.91441 0 0 0 -49.6431 -9 9 -8.14263 -8.58892 -4.23063 -4.27321 
-1.78203 0 0 -1.69525 0 0 0 -50.0231 -9 9 -8.79842 -9.24119 -3.9728 -4.01538 
-1.7554 0 0 -1.78692 0 0 0 -51.4127 -10 9 -10.9135 -8.1536 -6.13799 -2.2729 
-2.20098 0 0 -2.17393 0 0 0 -49.1682 -9 9 -8.87087 -9.35353 -5.32925 -5.37182 
-1.95638 0 0 -1.86961 0 0 0 -49.773 -9 9 -9.43094 -9.90535 -4.66595 -4.70853 
-2.42373 0 0 -2.33695 0 0 0 -49.191 -9 9 -6.65835 -7.43315 -7.757 -7.79957 
-1.95638 0 0 -1.86961 0 0 0 -49.5072 -9 9 -10.2827 -10.8098 -4.66595 -4.70853 
-2.42373 0 0 -2.33695 0 0 0 -46.5824 -9 9 -10.2827 -10.652 -7.757 -7.79957 
-1.95638 0 0 -1.86961 0 0 0 -51.7241 -9 9 -7.75696 -8.17075 -4.66595 -4.70853 
-2.24937 0 0 -2.16259 0 0 0 -49.3596 -9 9 -8.79842 -9.19674 -7.06385 -7.10642 
-1.74573 0 0 -1.71867 0 0 0 -53.0622 -9 9 -9.36986 -10.0168 -2.49603 -2.5386 
-1.95675 0 0 -1.44707 0 0 0 -53.4685 -10 9 -8.65045 -7.53476 -8.33177 -5.01081 
-1.96847 0 0 -1.88169 0 0 0 -53.085 -9 9 -7.15734 -8.09645 -4.92378 -4.96635 
-1.96847 0 0 -1.88169 0 0 0 -50.4764 -9 9 -10.7817 -11.3153 -4.92378 -4.96635 
-2.00283 0 0 -2.03434 0 0 0 -52.6065 -10 9 -12.2414 -9.39798 -6.97878 -3.11369 
-2.21065 0 0 -2.24217 0 0 0 -50.3638 -10 9 -12.8125 -9.8882 -8.97121 -5.10612 
-2.42373 0 0 -2.33695 0 0 0 -49.1094 -9 9 -9.43094 -9.8609 -7.757 -7.79957 
-1.91767 0 0 -1.94918 0 0 0 -51.6713 -9 9 -8.77233 -8.85352 -6.57331 -5.92274 
-1.91767 0 0 -1.94918 0 0 0 -55.3335 -10 9 -6.98057 -7.53476 -6.57331 -5.01081 
-2.22557 0 0 -2.19736 0 0 0 -52.6293 -10 9 -10.0289 -7.4776 -9.40653 -5.54144 
-2.42373 0 0 -2.33695 0 0 0 -48.8437 -9 9 -10.2827 -10.7654 -7.757 -7.79957 
-2.22557 0 0 -2.19736 0 0 0 -50.0207 -10 9 -13.6532 -10.6965 -9.40653 -5.54144 
-1.79412 0 0 -1.70734 0 0 0 -53.2536 -9 9 -9.29741 -9.86003 -4.23063 -4.27321 
-2.42373 0 0 -2.33695 0 0 0 -51.0606 -9 9 -7.75696 -8.1263 -7.757 -7.79957 
-2.21065 0 0 -2.24217 0 0 0 -52.4178 -10 9 -11.5132 -8.58892 -8.97121 -5.10612 
-2.05121 0 0 -2.02301 0 0 0 -52.7979 -10 9 -12.169 -9.24119 -8.71338 -4.84829 
-1.96847 0 0 -1.88169 0 0 0 -53.0034 -9 9 -9.92993 -10.5242 -4.92378 -4.96635 
-1.08688 -1.60944 -5.10594 -1.20292 -2.3979 -1.60944 -4 -48.1373 -9 9 -7.04401 -7.49031 -4.23063 -4.27321 
-2.2159 0 0 -2.12912 0 0 0 -53.2153 -9 9 -8.4852 -9.34082 -5.76456 -5.80714 
-2.4241 0 0 -1.91441 0 0 0 -52.805 -10 9 -8.65045 -7.49031 -11.4228 -8.10185 
-2.2159 0 0 -2.12912 0 0 0 -50.6265 -9 9 -12.1095 -12.673 -5.76456 -5.80714 
-1.96847 0 0 -1.88169 0 0 0 -52.7376 -9 9 -10.7817 -11.4286 -4.92378 -4.96635 
-1.96847 0 0 -1.88169 0 0 0 -54.9545 -9 9 -8.25595 -8.78959 -4.92378 -4.96635 
-2.47017 0 0 -2.50168 0 0 0 -51.943 -10 9 -12.2414 -9.35353 -10.0698 -6.20473 
-2.20098 0 0 -2.17393 0 0 0 -52.0133 -9 9 -11.2688 -11.7514 -5.32925 -5.37182 
-2.2159 0 0 -2.12912 0 0 0 -51.0754 -9 9 -12.1095 -12.5597 -5.76456 -5.80714 
-1.2014 0 -8.27001 -1.15227 0 -3.80666 -8 -45.5518 -9 9 -7.04401 -7.49031 -4.23063 -4.27321 
-2.22557 0 0 -2.19736 0 0 0 -52.5477 -10 9 -12.8015 -9.90535 -9.40653 -5.54144 
-2.38501 0 0 -2.41652 0 0 0 -51.0078 -9 9 -8.77233 -8.80907 -9.66435 -9.01378 
-2.38501 0 0 -2.41652 0 0 0 -54.67 -10 9 -6.98057 -7.49031 -9.66435 -8.10185 
-2.04154 0 0 -1.95476 0 0 0 -53.3839 -9 9 -10.6253 -11.1044 -5.07141 -5.11399 
-2.69291 0 0 -2.6647 0 0 0 -51.9657 -10 9 -10.0289 -7.43315 -12.4976 -8.63248 
-2.42373 0 0 -2.33695 0 0 0 -52.0361 -9 9 -9.05625 -9.83105 -7.757 -7.79957 
-2.22557 0 0 -2.19736 0 0 0 -52.2819 -10 9 -13.6532 -10.8098 -9.40653 -5.54144 
-2.69291 0 0 -2.6647 0 0 0 -49.3571 -10 9 -13.6532 -10.652 -12.4976 -8.63248 
-2.42373 0 0 -2.33695 0 0 0 -49.4275 -9 9 -12.6806 -13.0499 -7.757 -7.79957 
-2.22557 0 0 -2.19736 0 0 0 -54.4989 -10 9 -11.1275 -8.17075 -9.40653 -5.54144 
-0.978663 0 -6.20456 -1.26049 0 -4.31749 -6 -48.4358 -9 9 -7.04401 -7.49031 -4.23063 -4.27321 
-2.20098 0 0 -2.17393 0 0 0 -54.0673 -9 9 -9.96948 -10.4521 -5.32925 -5.37182 
-1.02931 0 -6.40523 -1.3153 0 -4.26268 -10 -46.1792 -9 9 -7.04401 -7.49031 -4.23063 -4.27321 
-1.96884 0 0 -1.45916 0 0 0 -56.699 -10 9 -9.14944 -8.1536 -8.5896 -5.26864 
