SCORES_TXT_BEGIN_0 0 100 9 BLEU
16 18 12 17 9 16 6 15 18 
15 18 12 17 9 16 6 15 18 
16 18 12 17 8 16 4 15 18 
16 18 11 17 7 16 3 15 18 
15 18 9 17 5 16 1 15 18 
17 18 14 17 12 16 10 15 18 
16 18 13 17 10 16 8 15 18 
14 18 10 17 7 16 4 15 18 
15 18 9 17 5 16 2 15 18 
15 18 10 17 6 16 3 15 18 
15 19 10 18 6 17 2 16 18 
15 18 10 17 6 16 3 15 18 
15 18 12 17 10 16 8 15 18 
15 18 11 17 7 16 3 15 18 
16 18 9 17 5 16 2 15 18 
16 18 10 17 6 16 3 15 18 
15 18 12 17 9 16 6 15 18 
14 18 9 17 5 16 2 15 18 
14 18 10 17 7 16 4 15 18 
16 19 10 18 6 17 3 16 18 
16 18 10 17 6 16 2 15 18 
16 18 11 17 7 16 4 15 18 
16 18 11 17 7 16 5 15 18 
15 18 10 17 6 16 2 15 18 
17 18 13 17 10 16 7 15 18 
15 18 11 17 7 16 3 15 18 
16 18 10 17 6 16 3 15 18 
17 19 11 18 8 17 6 16 18 
15 18 11 17 9 16 7 15 18 
15 18 11 17 7 16 3 15 18 
16 18 10 17 5 16 1 15 18 
17 18 13 17 10 16 8 15 18 
16 18 9 17 5 16 2 15 18 
15 18 7 17 3 16 1 15 18 
15 18 7 17 3 16 1 15 18 
15 18 9 17 5 16 1 15 18 
15 18 8 17 3 16 1 15 18 
17 18 14 17 11 16 8 15 18 
16 18 11 17 6 16 2 15 18 
15 18 9 17 5 16 2 15 18 
17 18 13 17 10 16 7 15 18 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 1 100 9 BLEU
8 9 6 8 5 7 4 6 9 
7 9 5 8 4 7 3 6 9 
7 9 5 8 4 7 3 6 9 
7 9 5 8 4 7 3 6 9 
7 9 4 8 2 7 1 6 9 
8 10 5 9 4 8 3 7 9 
6 9 3 8 1 7 0 6 9 
7 9 4 8 2 7 0 6 9 
7 10 4 9 3 8 2 7 9 
7 9 4 8 2 7 1 6 9 
7 9 5 8 4 7 3 6 9 
6 9 3 8 1 7 0 6 9 
7 9 3 8 1 7 0 6 9 
7 9 4 8 2 7 1 6 9 
7 9 4 8 2 7 0 6 9 
6 9 3 8 1 7 0 6 9 
7 9 4 8 2 7 1 6 9 
7 9 4 8 2 7 1 6 9 
6 9 3 8 1 7 0 6 9 
8 9 5 8 2 7 1 6 9 
6 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
7 9 3 8 1 7 0 6 9 
8 9 6 8 4 7 3 6 9 
7 9 3 8 1 7 0 6 9 
7 9 4 8 2 7 1 6 9 
6 9 3 8 1 7 0 6 9 
7 9 3 8 1 7 0 6 9 
7 9 4 8 3 7 2 6 9 
7 9 4 8 2 7 1 6 9 
7 9 4 8 1 7 0 6 9 
8 9 3 8 1 7 0 6 9 
7 10 4 9 3 8 2 7 9 
7 9 5 8 3 7 2 6 9 
8 9 4 8 3 7 2 6 9 
8 9 4 8 2 7 1 6 9 
7 9 4 8 2 7 1 6 9 
7 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
7 9 5 8 3 7 2 6 9 
7 9 3 8 0 7 0 6 9 
7 9 3 8 1 7 0 6 9 
7 9 4 8 3 7 2 6 9 
7 9 5 8 4 7 3 6 9 
8 9 4 8 2 7 1 6 9 
7 10 4 9 3 8 2 7 9 
6 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
8 9 3 8 2 7 1 6 9 
7 9 4 8 2 7 0 6 9 
7 9 3 8 2 7 1 6 9 
7 10 3 9 2 8 1 7 9 
7 9 3 8 1 7 0 6 9 
5 9 2 8 0 7 0 6 9 
6 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
8 9 4 8 2 7 1 6 9 
7 9 3 8 1 7 0 6 9 
7 9 3 8 1 7 0 6 9 
7 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
7 9 4 8 2 7 0 6 9 
6 9 4 8 3 7 2 6 9 
5 9 2 8 0 7 0 6 9 
7 9 2 8 1 7 0 6 9 
7 9 3 8 1 7 0 6 9 
7 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
6 10 2 9 1 8 0 7 9 
8 9 5 8 3 7 1 6 9 
8 9 5 8 2 7 1 6 9 
8 9 4 8 2 7 1 6 9 
7 9 3 8 1 7 0 6 9 
7 10 3 9 1 8 0 7 9 
6 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
6 9 2 8 0 7 0 6 9 
6 9 3 8 1 7 0 6 9 
8 10 6 9 5 8 4 7 9 
7 9 3 8 1 7 0 6 9 
7 9 3 8 1 7 0 6 9 
8 9 4 8 2 7 1 6 9 
6 9 3 8 1 7 0 6 9 
7 9 3 8 2 7 1 6 9 
7 9 3 8 2 7 1 6 9 
6 9 3 8 1 7 0 6 9 
6 9 2 8 0 7 0 6 9 
7 10 3 9 2 8 1 7 9 
7 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
6 9 3 8 1 7 0 6 9 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 2 100 9 BLEU
14 20 11 19 8 18 6 17 20 
15 20 12 19 9 18 7 17 20 
13 20 10 19 7 18 5 17 20 
14 20 11 19 8 18 6 17 20 
13 20 10 19 7 18 5 17 20 
15 20 11 19 8 18 6 17 20 
13 20 10 19 7 18 5 17 20 
13 20 10 19 7 18 5 17 20 
14 20 11 19 8 18 6 17 20 
13 20 10 19 7 18 5 17 20 
13 20 10 19 7 18 5 17 20 
15 20 12 19 9 18 7 17 20 
13 20 10 19 7 18 5 17 20 
13 20 10 19 7 18 5 17 20 
13 20 10 19 7 18 5 17 20 
14 20 11 19 8 18 6 17 20 
16 20 12 19 9 18 7 17 20 
14 20 10 19 7 18 5 17 20 
14 20 11 19 8 18 6 17 20 
13 20 10 19 7 18 5 17 20 
13 20 9 19 6 18 5 17 20 
13 20 10 19 7 18 5 17 20 
14 20 11 19 8 18 6 17 20 
14 20 10 19 7 18 5 17 20 
13 20 10 19 7 18 5 17 20 
13 20 10 19 7 18 5 17 20 
12 20 9 19 6 18 5 17 20 
14 20 11 19 8 18 6 17 20 
14 20 11 19 8 18 6 17 20 
12 20 9 19 6 18 5 17 20 
14 20 11 19 8 18 6 17 20 
14 20 11 19 8 18 6 17 20 
13 20 9 19 6 18 5 17 20 
13 20 10 19 7 18 5 17 20 
14 20 10 19 7 18 5 17 20 
15 20 11 19 8 18 6 17 20 
13 20 10 19 7 18 5 17 20 
14 20 11 19 8 18 6 17 20 
14 20 11 19 8 18 6 17 20 
13 20 10 19 7 18 5 17 20 
12 20 9 19 6 18 5 17 20 
14 20 11 19 8 18 6 17 20 
14 20 11 19 8 18 6 17 20 
12 20 9 19 6 18 5 17 20 
14 20 10 19 7 18 5 17 20 
12 20 9 19 6 18 5 17 20 
12 20 9 19 6 18 5 17 20 
15 20 11 19 8 18 6 17 20 
14 20 10 19 7 18 5 17 20 
14 20 10 19 7 18 5 17 20 
13 20 10 19 7 18 5 17 20 
13 20 10 19 7 18 5 17 20 
12 20 9 19 6 18 5 17 20 
13 20 10 19 7 18 5 17 20 
14 20 11 19 8 18 6 17 20 
13 20 10 19 7 18 5 17 20 
12 20 9 19 6 18 5 17 20 
14 20 10 19 7 18 6 17 20 
13 20 9 19 6 18 5 17 20 
14 20 10 19 7 18 5 17 20 
13 20 9 19 6 18 4 17 20 
12 20 9 19 6 18 5 17 20 
14 20 10 19 7 18 5 17 20 
14 20 10 19 8 18 6 17 20 
12 20 9 19 6 18 5 17 20 
14 20 11 19 8 18 6 17 20 
14 20 10 19 7 18 5 17 20 
12 20 9 19 6 18 5 17 20 
15 20 11 19 8 18 6 17 20 
14 20 9 19 6 18 5 17 20 
14 20 11 19 8 18 6 17 20 
14 20 11 19 8 18 6 17 20 
13 20 10 19 7 18 6 17 20 
12 20 9 19 6 18 5 17 20 
14 20 10 19 7 18 5 17 20 
13 20 9 19 6 18 5 17 20 
14 20 10 19 7 18 5 17 20 
13 20 9 19 6 18 5 17 20 
13 20 10 19 7 18 6 17 20 
12 20 9 19 6 18 5 17 20 
14 20 11 19 8 18 6 17 20 
13 20 9 19 6 18 5 17 20 
13 20 10 19 7 18 5 17 20 
13 20 10 19 7 18 5 17 20 
15 20 12 19 9 18 7 17 20 
15 20 12 19 9 18 7 17 20 
13 20 10 19 7 18 5 17 20 
13 20 9 19 7 18 5 17 20 
13 20 10 19 7 18 5 17 20 
13 20 10 19 7 18 5 17 20 
14 20 10 19 7 18 6 17 20 
14 20 11 19 8 18 6 17 20 
13 20 10 19 7 18 5 17 20 
15 20 11 19 8 18 6 17 20 
14 20 10 19 7 18 5 17 20 
14 20 11 19 8 18 6 17 20 
16 20 12 19 9 18 7 17 20 
13 20 10 19 7 18 5 17 20 
14 20 11 19 8 18 6 17 20 
12 20 9 19 6 18 5 17 20 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 3 100 9 BLEU
9 11 6 10 5 9 4 8 11 
9 11 6 10 5 9 4 8 11 
8 11 6 10 5 9 4 8 11 
8 11 4 10 2 9 0 8 11 
8 11 6 10 5 9 4 8 11 
9 11 6 10 5 9 4 8 11 
8 11 6 10 5 9 4 8 11 
8 11 4 10 2 9 0 8 11 
8 11 6 10 5 9 4 8 11 
8 11 6 10 5 9 4 8 11 
8 11 6 10 5 9 4 8 11 
9 11 6 10 5 9 4 8 11 
9 12 5 11 4 10 3 9 11 
8 11 6 10 5 9 4 8 11 
8 11 6 10 5 9 4 8 11 
8 11 6 10 4 9 2 8 11 
9 12 5 11 4 10 3 9 11 
8 11 4 10 2 9 0 8 11 
7 11 4 10 2 9 0 8 11 
9 12 6 11 5 10 4 9 11 
8 11 5 10 3 9 1 8 11 
9 11 4 10 2 9 0 8 11 
8 11 4 10 2 9 0 8 11 
8 11 5 10 3 9 1 8 11 
8 11 4 10 2 9 1 8 11 
7 11 4 10 2 9 0 8 11 
8 11 5 10 3 9 1 8 11 
8 11 4 10 2 9 0 8 11 
8 11 4 10 2 9 0 8 11 
9 11 4 10 2 9 0 8 11 
8 11 4 10 2 9 0 8 11 
9 11 6 10 5 9 4 8 11 
7 11 4 10 2 9 0 8 11 
7 11 4 10 2 9 0 8 11 
8 11 5 10 4 9 3 8 11 
8 11 5 10 3 9 1 8 11 
9 12 6 11 5 10 4 9 11 
9 11 6 10 5 9 4 8 11 
9 11 4 10 2 9 0 8 11 
8 11 4 10 2 9 0 8 11 
9 11 4 10 2 9 0 8 11 
7 11 4 10 2 9 0 8 11 
8 11 5 10 4 9 3 8 11 
7 11 4 10 2 9 0 8 11 
8 11 5 10 3 9 1 8 11 
7 11 4 10 2 9 0 8 11 
9 11 4 10 2 9 1 8 11 
8 11 4 10 2 9 1 8 11 
9 11 4 10 2 9 1 8 11 
7 11 4 10 2 9 0 8 11 
8 11 5 10 3 9 2 8 11 
8 11 5 10 3 9 2 8 11 
8 11 5 10 4 9 3 8 11 
8 11 5 10 3 9 1 8 11 
9 11 6 10 4 9 2 8 11 
9 11 3 10 1 9 0 8 11 
8 11 4 10 2 9 0 8 11 
8 11 5 10 3 9 2 8 11 
8 12 5 11 4 10 3 9 11 
8 11 5 10 3 9 1 8 11 
9 11 5 10 3 9 1 8 11 
9 11 4 10 2 9 1 8 11 
8 11 5 10 3 9 2 8 11 
9 11 6 10 5 9 4 8 11 
9 11 4 10 2 9 0 8 11 
8 11 5 10 4 9 3 8 11 
8 11 4 10 2 9 0 8 11 
9 11 4 10 1 9 0 8 11 
7 11 4 10 2 9 0 8 11 
8 12 3 11 1 10 0 9 11 
9 11 5 10 3 9 1 8 11 
9 11 5 10 4 9 3 8 11 
9 12 6 11 5 10 4 9 11 
8 11 5 10 3 9 2 8 11 
9 11 3 10 2 9 1 8 11 
8 11 3 10 1 9 0 8 11 
8 11 4 10 2 9 0 8 11 
8 11 5 10 3 9 2 8 11 
9 11 4 10 2 9 0 8 11 
9 11 4 10 2 9 1 8 11 
9 11 5 10 3 9 1 8 11 
9 11 5 10 3 9 1 8 11 
9 11 4 10 2 9 0 8 11 
8 12 5 11 4 10 3 9 11 
9 11 4 10 3 9 2 8 11 
9 11 4 10 2 9 1 8 11 
7 11 4 10 2 9 0 8 11 
9 11 6 10 5 9 4 8 11 
8 11 4 10 2 9 0 8 11 
8 11 4 10 2 9 1 8 11 
9 11 4 10 2 9 1 8 11 
9 11 4 10 2 9 0 8 11 
9 11 4 10 2 9 1 8 11 
9 11 5 10 3 9 2 8 11 
8 11 5 10 3 9 1 8 11 
8 11 5 10 3 9 1 8 11 
9 11 5 10 3 9 1 8 11 
9 11 5 10 3 9 1 8 11 
8 11 5 10 3 9 1 8 11 
8 11 5 10 4 9 3 8 11 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 4 100 9 BLEU
6 6 5 5 4 4 3 3 6 
6 7 4 6 2 5 1 4 6 
5 6 3 5 2 4 1 3 6 
6 7 4 6 3 5 2 4 6 
6 6 3 5 1 4 0 3 6 
5 6 3 5 2 4 1 3 6 
6 6 3 5 1 4 0 3 6 
5 6 3 5 1 4 0 3 6 
5 6 3 5 2 4 1 3 6 
6 6 2 5 0 4 0 3 6 
6 6 3 5 1 4 0 3 6 
5 7 2 6 0 5 0 4 6 
5 6 3 5 2 4 1 3 6 
5 6 1 5 0 4 0 3 6 
6 6 3 5 0 4 0 3 6 
5 6 2 5 0 4 0 3 6 
6 8 3 7 1 6 0 5 6 
5 6 3 5 2 4 1 3 6 
5 7 3 6 2 5 1 4 6 
5 6 2 5 1 4 0 3 6 
6 7 4 6 2 5 0 4 6 
6 7 3 6 1 5 0 4 6 
5 6 2 5 0 4 0 3 6 
5 6 2 5 1 4 0 3 6 
5 6 3 5 1 4 0 3 6 
6 6 2 5 0 4 0 3 6 
6 6 3 5 2 4 1 3 6 
6 6 2 5 0 4 0 3 6 
6 7 2 6 0 5 0 4 6 
6 6 3 5 2 4 1 3 6 
6 6 3 5 1 4 0 3 6 
6 6 3 5 1 4 0 3 6 
6 7 3 6 1 5 0 4 6 
6 6 2 5 0 4 0 3 6 
5 6 1 5 0 4 0 3 6 
4 6 1 5 0 4 0 3 6 
6 6 3 5 2 4 1 3 6 
5 6 2 5 1 4 0 3 6 
6 6 2 5 1 4 0 3 6 
5 6 2 5 0 4 0 3 6 
5 6 2 5 1 4 0 3 6 
6 7 2 6 0 5 0 4 6 
6 6 2 5 1 4 0 3 6 
5 7 2 6 1 5 0 4 6 
5 7 1 6 0 5 0 4 6 
5 7 3 6 2 5 1 4 6 
5 6 2 5 1 4 0 3 6 
5 6 2 5 1 4 0 3 6 
5 7 3 6 2 5 1 4 6 
5 7 2 6 0 5 0 4 6 
5 6 2 5 1 4 0 3 6 
5 6 2 5 0 4 0 3 6 
5 6 2 5 0 4 0 3 6 
5 6 1 5 0 4 0 3 6 
6 6 2 5 0 4 0 3 6 
4 6 1 5 0 4 0 3 6 
6 7 2 6 0 5 0 4 6 
6 6 2 5 1 4 0 3 6 
4 6 1 5 0 4 0 3 6 
5 6 2 5 0 4 0 3 6 
5 6 2 5 1 4 0 3 6 
5 6 2 5 0 4 0 3 6 
4 6 1 5 0 4 0 3 6 
5 7 2 6 0 5 0 4 6 
5 7 2 6 0 5 0 4 6 
5 6 2 5 1 4 0 3 6 
5 6 3 5 2 4 1 3 6 
4 6 2 5 1 4 0 3 6 
5 6 2 5 1 4 0 3 6 
6 7 2 6 0 5 0 4 6 
6 6 2 5 0 4 0 3 6 
5 6 2 5 0 4 0 3 6 
5 6 1 5 0 4 0 3 6 
5 6 1 5 0 4 0 3 6 
4 6 1 5 0 4 0 3 6 
5 6 1 5 0 4 0 3 6 
6 7 3 6 1 5 0 4 6 
5 6 2 5 1 4 0 3 6 
6 7 3 6 0 5 0 4 6 
5 6 2 5 1 4 0 3 6 
6 7 2 6 0 5 0 4 6 
6 7 3 6 2 5 1 4 6 
5 7 2 6 0 5 0 4 6 
6 7 2 6 0 5 0 4 6 
5 6 1 5 0 4 0 3 6 
6 6 2 5 1 4 0 3 6 
5 6 2 5 0 4 0 3 6 
5 6 2 5 0 4 0 3 6 
5 6 1 5 0 4 0 3 6 
5 7 1 6 0 5 0 4 6 
4 6 1 5 0 4 0 3 6 
6 6 3 5 1 4 0 3 6 
6 6 4 5 2 4 1 3 6 
5 6 2 5 1 4 0 3 6 
6 6 2 5 0 4 0 3 6 
5 7 2 6 0 5 0 4 6 
6 7 2 6 1 5 0 4 6 
5 6 1 5 0 4 0 3 6 
5 7 2 6 1 5 0 4 6 
5 6 2 5 1 4 0 3 6 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 5 100 9 BLEU
12 15 10 14 7 13 4 12 14 
11 15 8 14 5 13 3 12 14 
12 15 10 14 8 13 6 12 14 
12 15 10 14 7 13 4 12 14 
12 15 9 14 7 13 5 12 14 
12 15 9 14 6 13 3 12 14 
12 15 9 14 6 13 3 12 14 
12 15 9 14 5 13 2 12 14 
12 16 9 15 6 14 3 13 14 
12 15 10 14 7 13 4 12 14 
12 15 9 14 6 13 3 12 14 
12 15 10 14 8 13 6 12 14 
12 15 9 14 5 13 3 12 14 
12 15 9 14 6 13 3 12 14 
12 15 9 14 6 13 3 12 14 
12 15 10 14 7 13 4 12 14 
12 15 9 14 7 13 5 12 14 
12 15 9 14 6 13 3 12 14 
12 15 9 14 5 13 3 12 14 
11 15 8 14 5 13 3 12 14 
12 15 9 14 6 13 4 12 14 
11 15 8 14 6 13 4 12 14 
11 15 8 14 5 13 3 12 14 
11 15 8 14 4 13 2 12 14 
12 15 10 14 7 13 4 12 14 
11 15 8 14 6 13 4 12 14 
11 15 8 14 5 13 2 12 14 
12 15 9 14 5 13 3 12 14 
12 15 7 14 4 13 2 12 14 
11 15 8 14 6 13 4 12 14 
11 15 8 14 5 13 3 12 14 
12 15 9 14 6 13 4 12 14 
12 15 8 14 5 13 3 12 14 
11 15 8 14 5 13 3 12 14 
11 15 8 14 4 13 2 12 14 
12 15 10 14 8 13 6 12 14 
12 15 8 14 5 13 3 12 14 
12 15 8 14 5 13 3 12 14 
12 15 7 14 4 13 2 12 14 
12 15 9 14 6 13 3 12 14 
12 15 7 14 4 13 2 12 14 
12 15 9 14 5 13 3 12 14 
12 15 10 14 7 13 4 12 14 
12 15 9 14 5 13 2 12 14 
12 15 8 14 5 13 3 12 14 
12 15 8 14 5 13 2 12 14 
11 15 7 14 4 13 2 12 14 
12 15 9 14 7 13 5 12 14 
12 15 9 14 6 13 3 12 14 
12 15 9 14 6 13 3 12 14 
12 15 9 14 6 13 3 12 14 
12 15 8 14 4 13 2 12 14 
12 15 9 14 6 13 3 12 14 
11 15 7 14 4 13 2 12 14 
12 15 9 14 5 13 2 12 14 
11 15 7 14 4 13 2 12 14 
12 15 10 14 8 13 6 12 14 
12 15 10 14 7 13 4 12 14 
12 15 8 14 4 13 1 12 14 
12 15 9 14 6 13 3 12 14 
12 15 9 14 5 13 2 12 14 
12 15 8 14 5 13 2 12 14 
12 15 9 14 5 13 3 12 14 
12 15 8 14 4 13 2 12 14 
12 15 8 14 5 13 2 12 14 
11 15 7 14 3 13 1 12 14 
12 15 9 14 5 13 3 12 14 
12 15 8 14 5 13 3 12 14 
11 15 7 14 4 13 2 12 14 
12 15 7 14 4 13 2 12 14 
11 15 8 14 4 13 2 12 14 
12 15 9 14 6 13 3 12 14 
12 15 8 14 5 13 2 12 14 
12 15 8 14 5 13 3 12 14 
12 15 9 14 6 13 3 12 14 
12 15 8 14 5 13 3 12 14 
12 15 7 14 4 13 2 12 14 
12 15 8 14 5 13 2 12 14 
12 15 8 14 5 13 2 12 14 
12 15 9 14 6 13 3 12 14 
12 16 9 15 7 14 5 13 14 
12 15 8 14 5 13 3 12 14 
12 15 10 14 8 13 6 12 14 
12 15 9 14 7 13 5 12 14 
12 15 8 14 5 13 2 12 14 
11 15 8 14 5 13 3 12 14 
12 15 9 14 6 13 4 12 14 
12 15 8 14 5 13 3 12 14 
12 15 8 14 3 13 1 12 14 
12 15 9 14 6 13 3 12 14 
12 15 8 14 4 13 1 12 14 
12 15 9 14 6 13 3 12 14 
12 15 9 14 5 13 2 12 14 
11 15 7 14 4 13 2 12 14 
12 15 8 14 5 13 3 12 14 
12 15 9 14 6 13 3 12 14 
12 16 9 15 6 14 3 13 14 
12 15 7 14 4 13 2 12 14 
12 15 9 14 6 13 3 12 14 
12 15 8 14 5 13 3 12 14 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 6 100 9 BLEU
14 15 12 14 10 13 9 12 17 
13 15 10 14 7 13 5 12 17 
13 15 10 14 7 13 5 12 17 
13 15 10 14 7 13 5 12 17 
13 16 10 15 7 14 5 13 17 
14 16 11 15 8 14 6 13 17 
13 15 10 14 7 13 5 12 17 
12 15 8 14 5 13 3 12 17 
12 15 8 14 5 13 3 12 17 
12 15 9 14 6 13 4 12 17 
13 16 10 15 7 14 5 13 17 
13 16 10 15 7 14 5 13 17 
13 15 10 14 7 13 5 12 17 
12 15 8 14 5 13 3 12 17 
12 15 9 14 6 13 4 12 17 
12 15 9 14 6 13 4 12 17 
13 15 10 14 7 13 5 12 17 
12 16 8 15 5 14 3 13 17 
13 16 9 15 6 14 4 13 17 
12 15 9 14 6 13 4 12 17 
12 15 9 14 6 13 4 12 17 
13 15 9 14 6 13 4 12 17 
13 16 10 15 7 14 5 13 17 
12 15 9 14 6 13 4 12 17 
11 15 8 14 5 13 3 12 17 
13 15 8 14 5 13 4 12 17 
12 15 9 14 6 13 4 12 17 
12 15 9 14 6 13 4 12 17 
13 15 10 14 7 13 5 12 17 
12 15 9 14 6 13 4 12 17 
12 15 9 14 6 13 4 12 17 
13 15 10 14 7 13 5 12 17 
13 15 9 14 6 13 4 12 17 
12 15 9 14 6 13 4 12 17 
14 16 11 15 8 14 6 13 17 
12 15 9 14 6 13 4 12 17 
13 16 10 15 7 14 5 13 17 
13 15 10 14 7 13 5 12 17 
13 15 9 14 6 13 4 12 17 
11 15 8 14 5 13 3 12 17 
13 15 10 14 7 13 5 12 17 
11 15 8 14 5 13 3 12 17 
12 15 9 14 6 13 4 12 17 
11 15 8 14 5 13 3 12 17 
12 15 9 14 6 13 4 12 17 
11 15 8 14 5 13 3 12 17 
13 15 10 14 7 13 5 12 17 
12 15 9 14 6 13 4 12 17 
12 15 9 14 6 13 4 12 17 
11 15 8 14 5 13 3 12 17 
11 15 8 14 5 13 3 12 17 
13 15 10 14 7 13 5 12 17 
12 15 9 14 6 13 4 12 17 
12 15 9 14 6 13 4 12 17 
12 16 8 15 5 14 3 13 17 
13 15 9 14 6 13 4 12 17 
12 16 8 15 5 14 3 13 17 
12 15 8 14 5 13 3 12 17 
12 15 9 14 6 13 4 12 17 
13 16 10 15 7 14 5 13 17 
12 15 9 14 6 13 4 12 17 
13 15 11 14 9 13 8 12 17 
12 15 9 14 6 13 4 12 17 
13 17 10 16 7 15 5 14 17 
12 15 9 14 6 13 4 12 17 
13 16 8 15 5 14 4 13 17 
12 15 8 14 5 13 3 12 17 
13 15 9 14 6 13 4 12 17 
11 15 8 14 5 13 3 12 17 
13 15 8 14 5 13 3 12 17 
13 15 8 14 6 13 4 12 17 
12 15 9 14 6 13 4 12 17 
12 15 9 14 6 13 4 12 17 
11 15 8 14 5 13 3 12 17 
12 16 8 15 5 14 3 13 17 
11 15 8 14 5 13 3 12 17 
13 15 9 14 5 13 2 12 17 
12 15 9 14 6 13 4 12 17 
11 15 8 14 5 13 3 12 17 
12 15 9 14 6 13 4 12 17 
11 15 8 14 5 13 3 12 17 
12 15 9 14 6 13 4 12 17 
13 16 9 15 6 14 4 13 17 
12 15 8 14 5 13 3 12 17 
11 15 8 14 5 13 3 12 17 
14 15 9 14 5 13 3 12 17 
12 15 8 14 5 13 3 12 17 
13 16 9 15 6 14 4 13 17 
14 15 9 14 6 13 4 12 17 
13 15 10 14 7 13 5 12 17 
12 16 9 15 6 14 4 13 17 
11 15 8 14 5 13 3 12 17 
13 17 10 16 7 15 5 14 17 
14 17 10 16 7 15 5 14 17 
12 15 6 14 3 13 2 12 17 
12 16 9 15 6 14 4 13 17 
12 16 8 15 5 14 3 13 17 
11 15 8 14 5 13 3 12 17 
13 16 9 15 6 14 4 13 17 
12 15 8 14 5 13 3 12 17 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 7 97 9 BLEU
8 14 3 13 2 12 1 11 14 
8 14 3 13 2 12 1 11 14 
8 14 3 13 2 12 1 11 14 
9 14 4 13 2 12 1 11 14 
8 14 3 13 2 12 1 11 14 
8 14 3 13 2 12 1 11 14 
8 14 3 13 2 12 1 11 14 
8 14 3 13 2 12 1 11 14 
8 14 3 13 2 12 1 11 14 
8 14 3 13 2 12 1 11 14 
8 14 3 13 2 12 1 11 14 
8 14 3 13 2 12 1 11 14 
8 14 3 13 2 12 1 11 14 
8 14 3 13 2 12 1 11 14 
8 14 3 13 2 12 1 11 14 
7 14 2 13 1 12 0 11 14 
7 14 2 13 1 12 0 11 14 
8 14 3 13 2 12 1 11 14 
